2013-06-07,1475000.00,1485000.00,1424000.00,1427000.00,1085800,1426513.40
2013-06-06,1521000.00,1521000.00,1521000.00,1521000.00,000,1520481.34
2013-06-05,1549000.00,1553000.00,1521000.00,1521000.00,271800,1520481.34
2013-06-04,1533000.00,1542000.00,1521000.00,1540000.00,169900,1539474.86
2013-06-03,1536000.00,1559000.00,1528000.00,1532000.00,206100,1531477.59
2013-05-31,1546000.00,1559000.00,1537000.00,1538000.00,360500,1537475.54
2013-05-30,1518000.00,1549000.00,1512000.00,1544000.00,455500,1543473.50
2013-05-29,1484000.00,1523000.00,1483000.00,1512000.00,295200,1511484.41
2013-05-28,1481000.00,1496000.00,1481000.00,1484000.00,231700,1483493.96
2013-05-27,1490000.00,1499000.00,1487000.00,1489000.00,122900,1488492.25
2013-05-24,1487000.00,1494000.00,1472000.00,1486000.00,203800,1485493.28
2013-05-23,1492000.00,1502000.00,1484000.00,1484000.00,239800,1483493.96
2013-05-22,1504000.00,1510000.00,1491000.00,1509000.00,198400,1508485.43
2013-05-21,1510000.00,1510000.00,1485000.00,1492000.00,232000,1491491.23
2013-05-20,1502000.00,1512000.00,1496000.00,1497000.00,245700,1496489.53
2013-05-17,1508000.00,1508000.00,1508000.00,1508000.00,000,1507485.77
2013-05-16,1501000.00,1514000.00,1500000.00,1508000.00,293100,1507485.77
2013-05-15,1485000.00,1500000.00,1484000.00,1500000.00,211800,1499488.50
2013-05-14,1487000.00,1500000.00,1483000.00,1500000.00,180000,1499488.50
2013-05-13,1471000.00,1480000.00,1462000.00,1477000.00,175000,1476496.35
2013-05-10,1514000.00,1514000.00,1476000.00,1476000.00,235800,1475496.69
2013-05-09,1490000.00,1520000.00,1489000.00,1515000.00,216100,1514483.39
2013-05-08,1493000.00,1498000.00,1479000.00,1488000.00,298400,1487492.59
2013-05-07,1508000.00,1508000.00,1491000.00,1493000.00,228600,1492490.89
2013-05-06,1540000.00,1540000.00,1512000.00,1514000.00,173000,1513483.73
2013-05-03,1535000.00,1537000.00,1521000.00,1535000.00,131100,1534476.57
2013-05-02,1526000.00,1532000.00,1517000.00,1528000.00,200900,1527478.95
2013-05-01,1520000.00,1520000.00,1520000.00,1520000.00,000,1519481.68
2013-04-30,1490000.00,1530000.00,1488000.00,1520000.00,374100,1519481.68
2013-04-29,1491000.00,1492000.00,1475000.00,1481000.00,170000,1480494.98
2013-04-26,1495000.00,1497000.00,1472000.00,1486000.00,233000,1485493.28
2013-04-25,1470000.00,1494000.00,1470000.00,1494000.00,209200,1493490.55
2013-04-24,1485000.00,1494000.00,1474000.00,1486000.00,201700,1485493.28
2013-04-23,1500000.00,1503000.00,1474000.00,1483000.00,177200,1482494.30
2013-04-22,1490000.00,1503000.00,1465000.00,1503000.00,186700,1502487.48
2013-04-19,1465000.00,1492000.00,1455000.00,1475000.00,314000,1474497.03
2013-04-18,1520000.00,1522000.00,1481000.00,1483000.00,267100,1482494.30
2013-04-17,1566000.00,1566000.00,1514000.00,1518000.00,209800,1517482.36
